Year,Month,Met region,Station ,Tmean,Tmean max,Tmean min,Rtotal,Rdays,Hmean ,Mch,Mfv
1889,Jan,West,DIK,NA,NA,NA,0.37,2,NA,0,785
1889,Jan,West,MLT,55.2,70.8,42.8,0.28,2,56,0,1196
1889,Jan,West,SRS,NA,NA,NA,0.93,4,NA,0,949
1889,Feb,Central,DLH,NA,NA,NA,2.24,6,NA,0,1042
1889,Feb,Central,LAH,62.3,69.7,47.8,3.83,5,71,0,1392
1889,Feb,Submontane,LDH,58.8,72,49.3,3.38,7,74,0,655
1889,Feb,North,SLK,NA,NA,NA,3.57,7,NA,0,1050
1889,Feb,North,RWL,NA,NA,NA,7.51,8,NA,0,1281
1889,Feb,West,PSH,54.2,66,44.4,1.9,5,66,0,575
1889,Feb,West,DIK,NA,NA,NA,1.94,5,NA,0,477
1889,Feb,West,MLT,61.2,73.8,59.9,0.64,3,62,0,926
1889,Feb,West,SRS,NA,NA,NA,1.24,4,NA,0,724
1889,Mar,Central,DLH,NA,NA,NA,0.46,3,NA,0,1167
1889,Mar,Central,LAH,76.8,84.5,57.6,0.12,1,58,1,1102
1889,Mar,Submontane,LDH,71.5,85.6,59,0.03,1,57,0,684
1889,Mar,North,SLK,NA,NA,NA,0.29,1,NA,0,910
1889,Mar,North,RWL,NA,NA,NA,0.58,2,NA,0,1063
1889,Mar,West,PSH,66.1,78.6,54.6,1.2,4,61,0,554
1889,Mar,West,DIK,NA,NA,NA,1.27,3,NA,0,409
1889,Mar,West,MLT,75.4,91.2,60.9,0.11,1,59,0,778
1889,Mar,West,SRS,NA,NA,NA,0.21,1,NA,0,845
1889,Apr,Central,DLH,NA,NA,NA,0.07,2,NA,0,1287
1889,Apr,Central,LAH,88.6,97.5,67.2,0.44,2,44,0,1029
1889,Apr,Submontane,LDH,84.4,99.4,69.6,0.11,2,36,0,846
1889,Apr,North,SLK,NA,NA,NA,0.2,2,NA,0,1049
1889,Apr,North,RWL,NA,NA,NA,2.6,9,NA,1,880
1889,Apr,West,PSH,74.7,87,62.6,2.3,7,56,0,627
1889,Apr,West,DIK,NA,NA,NA,0.81,4,NA,0,473
1889,Apr,West,MLT,86.4,101.4,71.7,0.13,1,50,0,618
1889,Apr,West,SRS,NA,NA,NA,0.25,2,NA,0,954
1889,May,Central,DLH,NA,NA,NA,0.75,2,NA,0,1600
1889,May,Central,LAH,92.4,101,70.5,1.1,2,41,0,1397
1889,May,Submontane,LDH,87.9,102.8,73.9,0.29,3,41,0,1077
1889,May,North,SLK,NA,NA,NA,1.31,3,NA,0,1877
1889,May,North,RWL,NA,NA,NA,1.23,5,NA,0,1063
1889,May,West,PSH,81.3,95.3,67.9,0.3,2,38,0,643
1889,May,West,DIK,NA,NA,NA,0.05,1,NA,0,460
1889,May,West,MLT,90.9,105.7,76.3,0.57,1,45,0,669
1889,May,West,SRS,NA,NA,NA,1.42,4,NA,0,1001
1889,Jun,Central,DLH,NA,NA,NA,1.43,8,NA,104,1732
1889,Jun,Central,LAH,93.1,106,81.7,1.51,4,45,1,1257
1889,Jun,Submontane,LDH,93,106,81.9,1.08,5,50,0,945
1889,Jun,North,SLK,NA,NA,NA,2.11,8,NA,0,1535
1889,Jun,North,RWL,NA,NA,NA,0.58,1,NA,0,1209
1889,Jun,West,PSH,93.8,108,81.5,0,0,32,0,767
1889,Jun,West,DIK,NA,NA,NA,0,0,NA,0,701
1889,Jun,West,MLT,98.2,112.8,85.8,0,0,40,0,788
1889,Jun,West,SRS,NA,NA,NA,0.75,3,NA,33,1017
1889,Jul,Central,DLH,NA,NA,NA,8.38,9,NA,82,1057
1889,Jul,Central,LAH,87.8,96.9,80.7,7.32,8,70,3,1024
1889,Jul,Submontane,LDH,85.9,95.1,79,10.47,14,78,0,926
1889,Jul,North,SLK,NA,NA,NA,12.32,16,NA,0,1342
1889,Jul,North,RWL,NA,NA,NA,9.78,12,NA,2,953
1889,Jul,West,PSH,90.5,102.7,80.7,0.3,2,56,0,554
1889,Jul,West,DIK,NA,NA,NA,2.59,5,NA,0,626
1889,Jul,West,MLT,93.6,104.4,84.5,2.67,3,56,0,793
1889,Jul,West,SRS,NA,NA,NA,3.25,4,NA,77,833
1889,Aug,Central,DLH,NA,NA,NA,13.61,15,NA,90,1072
1889,Aug,Central,LAH,86.4,95.7,78.9,6.83,11,76,91,1239
1889,Aug,Submontane,LDH,84.6,94.1,77.9,6.89,13,80,2,1059
1889,Aug,North,SLK,NA,NA,NA,7.73,14,NA,17,1668
1889,Aug,North,RWL,NA,NA,NA,10.56,9,NA,1,1191
1889,Aug,West,PSH,87.5,98.9,78.2,1.9,2,63,0,495
1889,Aug,West,DIK,NA,NA,NA,0.35,2,NA,0,573
1889,Aug,West,MLT,91.6,102.5,83.1,4.06,4,66,0,652
1889,Aug,West,SRS,NA,NA,NA,9.86,12,NA,14,912
1889,Sep,Central,DLH,NA,NA,NA,0.17,2,NA,29,1274
1889,Sep,Central,LAH,85.3,99.5,72.4,0.26,2,57,180,2035
1889,Sep,Submontane,LDH,84.4,97.3,73.4,1.28,4,60,2,1166
1889,Sep,North,SLK,NA,NA,NA,0.11,1,NA,5,2100
1889,Sep,North,RWL,NA,NA,NA,0.75,4,NA,0,2332
1889,Sep,West,PSH,82.4,97,69.7,0,0,50,0,621
1889,Sep,West,DIK,NA,NA,NA,0.12,1,NA,0,941
1889,Sep,West,MLT,88.7,101.8,77.1,0,0,58,0,870
1889,Sep,West,SRS,NA,NA,NA,0.57,2,NA,3,939
1889,Oct,Central,DLH,NA,NA,NA,0,0,NA,1,1504
1889,Oct,Central,LAH,72.9,93.8,54.3,0,0,43,5,3002
1889,Oct,Submontane,LDH,73.8,92.9,57.8,0,0,42,0,1713
1889,Oct,North,SLK,NA,NA,NA,0,0,NA,0,3099
1889,Oct,North,RWL,NA,NA,NA,0,0,NA,0,4228
1889,Oct,West,PSH,70.8,89.8,54.1,0,0,34,0,1159
1889,Oct,West,DIK,NA,NA,NA,0,0,NA,0,1862
1889,Oct,West,MLT,76.8,96.3,59.6,0,0,51,0,1543
1889,Oct,West,SRS,NA,NA,NA,0,0,NA,0,983
1889,Nov,Central,DLH,NA,NA,NA,0,0,NA,0,1781
1889,Nov,Central,LAH,61.8,82.3,43.3,0,0,50,0,3493
1889,Nov,Submontane,LDH,62.9,82,48.4,0,0,45,0,1639
1889,Nov,North,SLK,NA,NA,NA,0,0,NA,0,2641
1889,Nov,North,RWL,NA,NA,NA,0,0,NA,0,5919
1889,Nov,West,PSH,58.3,78.9,42.1,0,0,42,0,1543
1889,Nov,West,DIK,NA,NA,NA,0,0,NA,0,2034
1889,Nov,West,MLT,64.7,84.2,49.3,0,0,57,0,1760
1889,Nov,West,SRS,NA,NA,NA,0,0,NA,0,1065
1889,Dec,Central,DLH,NA,NA,NA,0,0,NA,0,1802
1889,Dec,Central,LAH,56,75.4,40.8,0,0,58,0,3200
1889,Dec,Submontane,LDH,57.4,75,44.3,0,0,55,0,1379
1889,Dec,North,SLK,NA,NA,NA,0,0,NA,0,2501
1889,Dec,North,RWL,NA,NA,NA,0,0,NA,0,5574
1889,Dec,West,PSH,53.4,70.8,40.4,0,0,46,0,1489
1889,Dec,West,DIK,NA,NA,NA,0,0,NA,0,1631
1889,Dec,West,MLT,59.2,76.9,45,0,0,52,0,1688
1889,Dec,West,SRS,NA,NA,NA,0,0,NA,0,1208
1890,Jan,Central,DLH,NA,NA,NA,0.35,1,NA,0,1388
1890,Jan,Central,LAH,55.4,72.4,41.3,0.3,3,61,0,2260
1890,Jan,Submontane,LDH,56,71.7,43.7,0.31,3,61,0,1098
1890,Jan,North,SLK,NA,NA,NA,1.03,4,NA,0,2109
1890,Jan,North,RWL,NA,NA,NA,0.74,5,NA,0,3697
1890,Jan,West,PSH,52.8,68.2,40.8,0.5,5,55,0,1228
1890,Jan,West,DIK,NA,NA,NA,0.33,3,NA,0,1332
1890,Jan,West,MLT,58.4,75,44.9,0,0,56,0,1360
1890,Jan,West,SRS,NA,NA,NA,0,0,NA,0,1152
1890,Feb,Central,DLH,NA,NA,NA,0,0,NA,0,1206
1890,Feb,Central,LAH,58.8,76,43.7,0.34,1,51,0,1686
1890,Feb,Submontane,LDH,60.4,76.5,46.9,0.12,1,49,0,847
1890,Feb,North,SLK,NA,NA,NA,0.52,1,NA,0,1730
1890,Feb,North,RWL,NA,NA,NA,1.06,3,NA,0,2437
1890,Feb,West,PSH,56.3,70.9,43.9,0.23,3,41,0,759
1890,Feb,West,DIK,NA,NA,NA,0.05,1,NA,0,839
1890,Feb,West,MLT,62.5,79.6,47.7,0,0,50,0,1049
1890,Feb,West,SRS,NA,NA,NA,0.04,2,NA,0,1194
1890,Mar,Central,DLH,NA,NA,NA,0.57,4,NA,0,1592
1890,Mar,Central,LAH,66.8,81.6,53.3,0.58,5,55,0,1475
1890,Mar,Submontane,LDH,67.9,81.6,56.1,1.73,4,53,0,923
1890,Mar,North,SLK,NA,NA,NA,0.63,5,NA,0,1910
1890,Mar,North,RWL,NA,NA,NA,1.78,6,NA,0,2290
1890,Mar,West,PSH,62,75.4,50.1,0.95,8,50,0,819
1890,Mar,West,DIK,NA,NA,NA,0.14,1,NA,0,692
1890,Mar,West,MLT,71.2,86.1,57.7,0.66,4,54,0,934
1890,Mar,West,SRS,NA,NA,NA,0.23,3,NA,0,1348
1890,Apr,Central,DLH,NA,NA,NA,0.84,2,NA,1,1916
1890,Apr,Central,LAH,66.8,81.6,53.3,0.99,3,42,0,1367
1890,Apr,Submontane,LDH,67.9,81.6,56.1,0.36,5,42,0,1026
1890,Apr,North,SLK,NA,NA,NA,1.65,5,NA,0,1748
1890,Apr,North,RWL,NA,NA,NA,1.57,7,NA,0,1808
1890,Apr,West,PSH,62,75.4,50.1,1.89,13,53,0,701
1890,Apr,West,DIK,NA,NA,NA,0.21,5,NA,0,853
1890,Apr,West,MLT,71.2,86.1,57.7,0,0,44,0,876
1890,Apr,West,SRS,NA,NA,NA,0,0,NA,5,1603
1890,May,Central,DLH,NA,NA,NA,0.52,3,NA,54,2055
1890,May,Central,LAH,88.7,104.3,73.5,0,0,33,0,1873
1890,May,Submontane,LDH,90.3,105.3,75.9,0,0,30,0,1476
1890,May,North,SLK,NA,NA,NA,0.46,3,NA,0,2321
1890,May,North,RWL,NA,NA,NA,1.59,4,NA,1,1974
1890,May,West,PSH,83.9,98.8,69.8,0.2,4,38,0,775
1890,May,West,DIK,NA,NA,NA,0.39,3,NA,0,970
1890,May,West,MLT,93.4,109.2,78.2,0,0,41,0,1022
1890,May,West,SRS,NA,NA,NA,0.72,3,NA,2,2372
1890,Jun,Central,DLH,NA,NA,NA,1.67,3,NA,401,1634
1890,Jun,Central,LAH,91.4,102.9,81.6,3.35,4,50,1,1792
1890,Jun,Submontane,LDH,90.9,102.9,80.8,3.97,10,53,2,1382
1890,Jun,North,SLK,NA,NA,NA,5.04,9,NA,0,2328
1890,Jun,North,RWL,NA,NA,NA,1.17,3,NA,1,1743
1890,Jun,West,PSH,92,106.8,79.4,0,0,34,0,757
1890,Jun,West,DIK,NA,NA,NA,1,3,NA,0,1119
1890,Jun,West,MLT,96.8,109.7,85.6,0.84,1,49,0,803
1890,Jun,West,SRS,NA,NA,NA,4.06,6,NA,43,1858
1890,Jul,Central,DLH,NA,NA,NA,13.85,16,NA,36,819
1890,Jul,Central,LAH,85.6,93.8,79.3,11.27,10,76,57,1322
1890,Jul,Submontane,LDH,85.2,93.7,78.8,9.2,16,75,0,865
1890,Jul,North,SLK,NA,NA,NA,6.01,15,NA,0,1826
1890,Jul,North,RWL,NA,NA,NA,21.06,15,NA,0,1331
1890,Jul,West,PSH,89.6,101.5,79.8,1.47,4,58,0,506
1890,Jul,West,DIK,NA,NA,NA,1.77,5,NA,0,681
1890,Jul,West,MLT,93.2,103.6,84.4,1.89,3,58,11,602
1890,Jul,West,SRS,NA,NA,NA,6.75,7,NA,4,1247
1890,Aug,Central,DLH,NA,NA,NA,8.98,10,NA,108,974
1890,Aug,Central,LAH,85.6,93.8,79.3,7.38,10,78,48,1857
1890,Aug,Submontane,LDH,85.2,93.7,78.8,6.01,12,74,0,1120
1890,Aug,North,SLK,NA,NA,NA,30.6,18,NA,0,3134
1890,Aug,North,RWL,NA,NA,NA,15.04,14,NA,0,2028
1890,Aug,West,PSH,89.6,101.5,79.8,1.94,6,69,0,529
1890,Aug,West,DIK,NA,NA,NA,0.21,1,NA,0,453
1890,Aug,West,MLT,93.2,103.6,84.4,2.18,3,64,0,545
1890,Aug,West,SRS,NA,NA,NA,1.02,7,NA,0,1355
1890,Sep,Central,DLH,NA,NA,NA,2.23,5,NA,211,2178
1890,Sep,Central,LAH,84.3,97.9,71.9,0.25,1,57,31,5949
1890,Sep,Submontane,LDH,84.7,97.5,73.7,0.41,2,57,0,3303
1890,Sep,North,SLK,NA,NA,NA,2.24,5,NA,1,15889
1890,Sep,North,RWL,NA,NA,NA,0.75,2,NA,0,3388
1890,Sep,West,PSH,83,97.6,69.8,0.02,1,47,0,947
1890,Sep,West,DIK,NA,NA,NA,1.35,1,NA,0,739
1890,Sep,West,MLT,88.9,102.3,76.8,0,0,59,0,1013
1890,Sep,West,SRS,NA,NA,NA,0,0,NA,0,2397
1890,Oct,Central,DLH,NA,NA,NA,0.01,1,NA,19,2131
1890,Oct,Central,LAH,84.3,97.9,71.9,0.12,2,51,2,6687
1890,Oct,Submontane,LDH,84.7,97.5,73.7,0.06,2,54,0,3509
1890,Oct,North,SLK,NA,NA,NA,1.32,5,NA,0,31157
1890,Oct,North,RWL,NA,NA,NA,0.68,4,NA,0,3214
1890,Oct,West,PSH,83,97.6,69.8,0.19,3,46,0,1392
1890,Oct,West,DIK,NA,NA,NA,0,0,NA,0,1312
1890,Oct,West,MLT,88.9,102.3,76.8,0.12,1,57,0,1954
1890,Oct,West,SRS,NA,NA,NA,0,0,NA,0,1625
1890,Nov,Central,DLH,NA,NA,NA,0,0,NA,1,2347
1890,Nov,Central,LAH,61,78.6,48.2,0.5,2,59,0,5150
1890,Nov,Submontane,LDH,62.4,80.5,48.5,0.01,1,56,0,2579
1890,Nov,North,SLK,NA,NA,NA,0.26,4,NA,0,14697
1890,Nov,North,RWL,NA,NA,NA,0.92,5,NA,0,2864
1890,Nov,West,PSH,58.6,74,47.5,4.02,6,58,0,1380
1890,Nov,West,DIK,NA,NA,NA,1.95,6,NA,0,1285
1890,Nov,West,MLT,65.2,80.9,53.3,0.7,2,59,0,2270
1890,Nov,West,SRS,NA,NA,NA,0,0,NA,0,1551
1890,Dec,Central,DLH,NA,NA,NA,0.36,1,NA,0,1934
1890,Dec,Central,LAH,53.7,65.3,46.1,2.25,9,81,0,3375
1890,Dec,Submontane,LDH,55.3,66.7,47.5,1.44,8,75,0,1367
1890,Dec,North,SLK,NA,NA,NA,3.74,9,NA,0,6114
1890,Dec,North,RWL,NA,NA,NA,4.47,8,NA,0,2156
1890,Dec,West,PSH,51.1,61.5,44.6,2.33,7,74,0,1152
1890,Dec,West,DIK,NA,NA,NA,1.55,6,NA,0,1000
1890,Dec,West,MLT,55.9,67,48.3,1.62,5,70,0,1745
1890,Dec,West,SRS,NA,NA,NA,0.64,4,NA,0,1220
1891,Jan,Central,DLH,58.7,69.7,47.8,1.2,3,75,0,1374
1891,Jan,Central,LAH,53.4,63.3,43.5,3.22,4,91,0,1984
1891,Jan,Submontane,LDH,53.9,63.6,44.2,5.9,6,92,0,811
1891,Jan,North,SLK,51.3,61,41.6,6.6,7,93,0,2876
1891,Jan,North,RWL,49.5,58.3,40.6,4.51,6,93,0,1891
1891,Jan,West,PSH,50.3,59.1,41.5,4.41,5,83,0,1069
1891,Jan,West,DIK,54,64.7,43.2,1.23,3,85,0,1185
1891,Jan,West,MLT,56.4,67.1,45.7,1.04,3,79,0,1385
1891,Jan,West,SRS,55.3,67.3,43.2,2.07,4,93,0,1086
1891,Feb,Central,DLH,60.5,71.4,49.6,0.14,1,63,0,1109
1891,Feb,Central,LAH,54,64.6,43.4,0.47,3,82,0,1573
1891,Feb,Submontane,LDH,55.4,64.9,45.9,0.69,3,79,0,721
1891,Feb,North,SLK,52.8,62.6,42.9,2.15,4,87,0,2114
1891,Feb,North,RWL,47.7,56.5,38.8,5.33,8,91,0,1466
1891,Feb,West,PSH,48.5,57.7,39.2,2.69,6,77,0,924
1891,Feb,West,DIK,53.4,63.8,43,1.68,2,75,0,752
1891,Feb,West,MLT,56.6,67.3,46,0.62,3,75,0,910
1891,Feb,West,SRS,57.6,69.8,45.5,0,0,78,0,1112
1891,Mar,Central,DLH,69.2,79.9,58.5,0.98,3,62,0,1100
1891,Mar,Central,LAH,62.2,73.5,50.5,2.87,6,74,0,1172
1891,Mar,Submontane,LDH,64.4,75.2,53.5,2.36,3,72,0,673
1891,Mar,North,SLK,62,72.9,51,2.38,6,79,0,1525
1891,Mar,North,RWL,57.5,67.8,47.2,2.6,7,82,0,1345
1891,Mar,West,PSH,57.8,68,47.4,1.63,5,76,0,751
1891,Mar,West,DIK,62.9,74.9,50.9,1.23,4,68,0,623
1891,Mar,West,MLT,66.3,78.3,54.3,0.63,2,69,0,757
1891,Mar,West,SRS,66.5,79.8,53.2,0.92,2,72,0,1035
1891,Apr,Central,DLH,84.5,97.3,71.8,0.3,2,44,0,1080
1891,Apr,Central,LAH,76.6,91.7,61.5,0.51,1,52,0,907
1891,Apr,Submontane,LDH,79.4,94.4,64.3,0.33,1,52,0,593
1891,Apr,North,SLK,76.8,91.1,62.4,0.22,1,57,0,1143
1891,Apr,North,RWL,69.9,83.5,56.4,1.54,2,66,0,1280
1891,Apr,West,PSH,70.3,82.7,57.9,2.59,2,67,0,730
1891,Apr,West,DIK,77.7,92.5,62.9,1.71,2,60,0,750
1891,Apr,West,MLT,81.5,96.4,66.5,0.18,1,57,0,624
1891,Apr,West,SRS,82.2,98.5,65.9,0,0,54,5,1154
1891,May,Central,DLH,89.2,100.1,78.3,1.56,4,43,24,1193
1891,May,Central,LAH,85,99.6,70.3,0.65,2,43,0,1529
1891,May,Submontane,LDH,87.4,101.3,73.5,0.45,2,44,0,795
1891,May,North,SLK,85.9,99.1,72.7,0.83,2,47,0,1924
1891,May,North,RWL,78.9,92.2,65.6,1.11,4,52,1,1632
1891,May,West,PSH,80.2,92.4,68,0.32,1,53,0,1020
1891,May,West,DIK,86.6,100.4,72.8,0.23,1,56,0,991
1891,May,West,MLT,88.3,101.9,74.6,1.01,4,51,0,952
1891,May,West,SRS,89.3,104.1,74.4,1.32,2,51,0,1561
1891,Jun,Central,DLH,94.1,105.1,83,0.78,2,48,15,1338
1891,Jun,Central,LAH,93.3,108.7,77.8,0.36,2,35,11,1965
1891,Jun,Submontane,LDH,93.4,107.9,78.8,0.97,2,45,0,773
1891,Jun,North,SLK,93.7,107.7,79.6,0.35,1,38,0,2246
1891,Jun,North,RWL,88.2,103.1,73.3,0.3,2,39,52,2034
1891,Jun,West,PSH,90.4,104.6,75.8,0.14,1,33,0,1365
1891,Jun,West,DIK,95.4,111.4,79.4,0.5,1,49,0,1175
1891,Jun,West,MLT,97.1,111.6,82.6,0,0,38,0,1293
1891,Jun,West,SRS,96.7,82.8,110.6,0.45,3,46,4,1633
1891,Jul,Central,DLH,92.4,100.5,84.3,4.9,8,59,40,1291
1891,Jul,Central,LAH,92.8,103.9,81.7,1.56,2,55,749,3535
1891,Jul,Submontane,LDH,93.5,103.7,83.3,3.39,4,61,74,1035
1891,Jul,North,SLK,92.3,103.1,81.4,6.79,7,58,0,4731
1891,Jul,North,RWL,89.5,102,76.8,1.64,2,51,91,3265
1891,Jul,West,PSH,91.8,106.5,77.1,0.2,1,48,5,1166
1891,Jul,West,DIK,95.4,108.7,82.1,1.7,2,55,0,1037
1891,Jul,West,MLT,96.1,108,84.1,0.12,1,44,0,1500
1891,Jul,West,SRS,94.7,104.8,84.6,4.12,5,57,61,1713
1891,Aug,Central,DLH,82.9,87.6,78.2,18.4,17,86,1,747
1891,Aug,Central,LAH,87.5,96.2,78.7,5.7,4,74,492,2057
1891,Aug,Submontane,LDH,85.3,93.3,77.3,3.54,10,81,551,963
1891,Aug,North,SLK,84.1,91.6,76.5,11.22,13,83,16,1770
1891,Aug,North,RWL,83.9,92.5,75.2,11.03,9,80,107,1803
1891,Aug,West,PSH,88.6,99.1,77.9,0.67,2,71,107,1030
1891,Aug,West,DIK,92.4,102.9,81.9,0.03,1,68,0,508
1891,Aug,West,MLT,92.8,102.8,82.8,0.22,1,53,0,902
1891,Aug,West,SRS,90.3,99.6,80.9,0.65,2,71,48,1092
1891,Sep,Central,DLH,82.9,88.4,77.5,6.68,12,85,1,936
1891,Sep,Central,LAH,87.4,98.2,76.5,1.22,3,71,261,1555
1891,Sep,Submontane,LDH,85,94.6,75.3,3.53,5,79,301,1086
1891,Sep,North,SLK,85.4,95,75.7,2.74,5,81,10,2336
1891,Sep,North,RWL,82.6,93.2,72,1.74,3,74,95,1285
1891,Sep,West,PSH,85.2,98.2,72.3,0.08,1,64,1432,1071
1891,Sep,West,DIK,90.1,103.2,77.1,0.37,2,71,0,670
1891,Sep,West,MLT,91.4,103.1,79.7,0.22,1,61,4,755
1891,Sep,West,SRS,88.4,98.4,78.4,2.09,4,76,53,1110
1891,Oct,Central,DLH,77.4,86.1,78.6,0.46,3,71,0,2101
1891,Oct,Central,LAH,75.8,89.4,62.1,1.12,2,66,35,1513
1891,Oct,Submontane,LDH,75.1,88.3,61.9,1.4,1,74,59,1236
1891,Oct,North,SLK,75.9,88.6,63.2,0.96,4,65,0,3424
1891,Oct,North,RWL,69.7,83.1,56.3,0.98,2,72,36,1396
1891,Oct,West,PSH,72.2,85.7,58.6,0.2,2,68,1488,1080
1891,Oct,West,DIK,78,92.6,63.4,0,0,62,0,597
1891,Oct,West,MLT,80.7,94.4,67,0,0,63,5,995
1891,Oct,West,SRS,79.8,94.5,65.1,0.06,1,74,5,1055
1891,Nov,Central,DLH,69.3,80.3,58.2,0.1,1,65,0,2674
1891,Nov,Central,LAH,67,83.1,50.8,0,0,67,0,1672
1891,Nov,Submontane,LDH,67.2,82.6,51.6,0.08,1,70,15,1113
1891,Nov,North,SLK,67.3,82.1,52.4,0,0,77,0,2514
1891,Nov,North,RWL,62.2,78.4,45.9,0.1,1,76,6,1429
1891,Nov,West,PSH,64,78.9,48.9,0.37,1,74,191,804
1891,Nov,West,DIK,67.9,84.9,50.8,0,0,66,0,1033
1891,Nov,West,MLT,71.3,86.9,55.7,0,0,63,0,1757
1891,Nov,West,SRS,70.2,87.5,52.8,0,0,74,0,1074
1891,Dec,Central,DLH,60.1,72.1,48,0,0,64,0,2831
1891,Dec,Central,LAH,56.7,72.9,40.4,0,0,80,0,1712
1891,Dec,Submontane,LDH,57.4,72.8,41.9,0,0,78,0,1073
1891,Dec,North,SLK,57,71.5,42.4,0,0,74,0,1815
1891,Dec,North,RWL,53.4,70.1,36.6,0,0,79,0,1453
1891,Dec,West,PSH,55.4,70.5,40.2,0,0,70,12,884
1891,Dec,West,DIK,57.2,75.3,39.1,0,0,70,0,1983
1891,Dec,West,MLT,66.6,76,45.1,0,0,67,0,2391
1891,Dec,West,SRS,60,77.3,42.7,0,0,76,0,1067
1892,Jan,Central,DLH,60.8,71.4,50.1,0.4,2,70,0,2778
1892,Jan,Central,LAH,56.7,70.6,42.7,0.44,2,80,0,1663
1892,Jan,Submontane,LDH,57.7,70.6,44.8,0.66,1,78,0,965
1892,Jan,North,SLK,56.7,69.7,43.6,0.58,2,77,0,1411
1892,Jan,North,RWL,52.6,67.9,37.2,0.06,1,79,0,1574
1892,Jan,West,PSH,55.5,68.8,42.2,0.19,1,66,0,1161
1892,Jan,West,DIK,56.8,73.4,40.2,0,0,64,0,3130
1892,Jan,West,MLT,59,72,45.9,0.31,1,72,0,4154
1892,Jan,West,SRS,59.2,73.5,44.9,0.77,1,78,0,1551
1892,Feb,Central,DLH,65.3,76,54.5,1.05,2,64,0,1739
1892,Feb,Central,LAH,61,74.6,47.3,0.18,1,68,0,1318
1892,Feb,Submontane,LDH,61.7,74.1,49.2,0.58,2,73,0,978
1892,Feb,North,SLK,60.3,72.7,47.9,1.15,4,74,0,1161
1892,Feb,North,RWL,55.6,68.6,42.6,0.27,1,72,0,1653
1892,Feb,West,PSH,57.8,69.7,45.8,0.23,1,72,0,1380
1892,Feb,West,DIK,61.7,76.7,46.6,0.28,1,65,0,1409
1892,Feb,West,MLT,64.2,77.2,51.1,0.35,1,64,0,2041
1892,Feb,West,SRS,64.2,78,50.2,0.24,1,73,0,1370
1892,Mar,Central,DLH,78.7,91.3,65.5,0,0,32,8,1973
1892,Mar,Central,LAH,73.9,91.4,56.3,0.06,1,42,2,1417
1892,Mar,Submontane,LDH,75.2,91.9,58.5,0.1,1,46,4,1207
1892,Mar,North,SLK,73.8,89.3,58.3,0.49,2,52,0,1226
1892,Mar,North,RWL,67.7,82.3,53.1,0.73,2,51,0,1481
1892,Mar,West,PSH,69.3,82.9,55.7,1.05,1,55,0,1094
1892,Mar,West,DIK,75,92.5,57.4,0,0,47,0,1050
1892,Mar,West,MLT,77.5,93.8,61.2,0,0,45,0,1060
1892,Mar,West,SRS,77.5,95.3,59.6,0,0,61,1,1691
1892,Apr,Central,DLH,105.6,78.7,105.6,0,0,37,365,2074
1892,Apr,Central,LAH,105.9,68.9,105.9,0,0,29,77,1530
1892,Apr,Submontane,LDH,106.1,72,106.1,1,0,34,51,1288
1892,Apr,North,SLK,104,71.2,104,0,0,39,22,1128
1892,Apr,North,RWL,96.8,63.9,96.8,0,0,35,34,1068
1892,Apr,West,PSH,97.5,66.6,97.5,0.03,1,46,87,769
1892,Apr,West,DIK,105.1,71.1,105.1,0.05,1,46,87,780
1892,Apr,West,MLT,107.3,74.1,107.3,0,0,36,111,1106
1892,Apr,West,SRS,108.3,73,108.3,0,0,32,185,1600
1892,May,Central,DLH,95.6,106.6,84.5,1.19,4,38,1146,2197
1892,May,Central,LAH,91.5,106.4,76.6,0.72,1,35,1205,1877
1892,May,Submontane,LDH,92.8,106.8,78.8,0.94,2,37,28,1192
1892,May,North,SLK,91.2,104.1,78.3,2.35,2,42,0,1436
1892,May,North,RWL,85.6,100.4,70.7,1.03,1,41,104,1315
1892,May,West,PSH,88.5,103.8,73.1,0.5,1,40,1309,867
1892,May,West,DIK,93.4,109,77.8,0,0,44,1309,873
1892,May,West,MLT,95.7,110.7,80.7,0.09,1,40,459,989
1892,May,West,SRS,94.4,108,80.8,0.97,2,42,2391,2209
1892,Jun,Central,DLH,94.1,103.3,84.9,0.82,1,49,717,1687
1892,Jun,Central,LAH,94.2,106.9,81.6,0.99,3,43,3138,1883
1892,Jun,Submontane,LDH,93.6,105.2,82,0.61,1,48,381,1150
1892,Jun,North,SLK,93.3,105.8,80.8,0.44,1,39,173,1325
1892,Jun,North,RWL,86,99.3,72.6,2.87,5,51,152,1267
1892,Jun,West,PSH,89.8,104,75.5,0.42,2,47,591,757
1892,Jun,West,DIK,94.1,107.6,80.6,0.64,2,49,591,901
1892,Jun,West,MLT,96.1,108.4,83.8,1.2,3,46,733,1008
1892,Jun,West,SRS,95.7,106.9,84.4,1.12,2,49,2258,1956
1892,Jul,Central,DLH,88.5,95.4,81.4,7.16,10,76,28,878
1892,Jul,Central,LAH,90.2,99,81.4,8.11,9,69,1244,1573
1892,Jul,Submontane,LDH,89.4,97.5,81.1,9.64,11,77,1187,1454
1892,Jul,North,SLK,89.6,98.7,80.4,6.57,9,70,841,1659
1892,Jul,North,RWL,86.7,96.8,76.6,5.63,8,69,62,1276
1892,Jul,West,PSH,91.3,103.6,78.9,3.68,3,59,128,672
1892,Jul,West,DIK,92.4,103.1,81.7,8.76,6,67,128,478
