Year,Month,Met region,Station ,Tmean,Tmean max,Tmean min,Rtotal,Rdays,Hmean ,Mtotal,Mmille,Mch,Mfv
1877,Jul,East Coast Central,MSL,89.00,102.10,82.10,5.88,6.00,56.00,3139.00,,1173.00,786.00
1877,Jul,Central,BLL,83.10,95.60,75.40,1.46,6.00,53.00,16983.00,,2215.00,2504.00
1877,Jul,East Coast North,VZG,88.20,90.60,85.70,3.70,8.00,67.00,2027.00,,506.00,1136.00
1877,Aug,South,MDR,86.80,101.40,77.80,0.95,4.00,53.00,9752.00,,2292.00,3076.00
1877,Aug,South Central,SLM,83.60,97.30,75.00,3.26,8.00,67.00,21821.00,,2278.00,7300.00
1877,Aug,South Central,CMB,78.10,91.90,71.00,0.57,11.00,68.00,12203.00,,2849.00,2898.00
1877,Aug,East Coast South,NGP,85.30,98.20,78.90,0.36,4.00,64.00,6943.00,,1276.00,562.00
1877,Aug,East Coast South,TRC,86.90,99.50,78.40,0.31,4.00,50.00,7589.00,,1958.00,1692.00
1877,Aug,East Coast South,MDS,84.70,99.10,78.40,2.49,19.00,62.00,4122.00,,384.00,525.00
1877,Aug,East Coast Central,MSL,86.90,97.20,80.10,3.06,8.00,62.00,4676.00,,2391.00,897.00
1877,Aug,Central,BLL,82.50,94.30,75.10,1.97,4.00,55.00,16701.00,,797.00,2872.00
1877,Aug,East Coast North,VZG,86.90,89.50,84.10,3.60,9.00,68.00,3060.00,,641.00,1837.00
1877,Sep,South,MDR,83.70,96.60,76.10,5.82,11.00,64.00,10905.00,,1804.00,3676.00
1877,Sep,South Central,SLM,81.70,93.20,74.20,9.80,12.00,75.00,21091.00,,2300.00,6779.00
1877,Sep,South Central,CMB,78.40,91.60,71.40,1.94,11.00,67.00,14369.00,,4060.00,2938.00
1877,Sep,East Coast South,NGP,82.80,92.90,76.70,5.47,9.00,76.00,7617.00,,1041.00,556.00
1877,Sep,East Coast South,TRC,83.50,94.90,76.60,10.07,12.00,62.00,9409.00,,2076.00,1789.00
1877,Sep,East Coast South,MDS,82.90,93.10,77.40,3.15,13.00,72.00,3368.00,,213.00,480.00
1877,Sep,East Coast Central,MSL,83.20,92.00,78.30,8.67,14.00,78.00,3628.00,,1200.00,1086.00
1877,Sep,Central,BLL,80.50,92.00,73.70,5.31,14.00,68.00,15121.00,,224.00,2461.00
1877,Sep,East Coast North,VZG,85.10,87.00,82.90,9.50,10.00,74.00,2842.00,,863.00,1483.00
1877,Oct,South,MDR,80.00,91.20,74.50,16.80,19.00,79.00,10022.00,,539.00,4002.00
1877,Oct,South Central,SLM,79.50,89.90,73.40,12.00,15.00,84.00,16489.00,,797.00,5423.00
1877,Oct,South Central,CMB,76.80,89.20,70.80,12.99,21.00,75.00,11690.00,,1804.00,2662.00
1877,Oct,East Coast South,NGP,81.60,89.90,76.10,5.65,12.00,81.00,7175.00,,380.00,567.00
1877,Oct,East Coast South,TRC,80.10,89.80,74.30,13.01,17.00,76.00,8062.00,,656.00,1730.00
1877,Oct,East Coast South,MDS,81.70,90.90,76.20,8.56,14.00,77.00,3106.00,,125.00,481.00
1877,Oct,East Coast Central,MSL,81.30,88.00,77.20,7.99,18.00,83.00,2546.00,,193.00,1087.00
1877,Oct,Central,BLL,77.60,88.10,71.60,8.95,15.00,80.00,11211.00,,15.00,2109.00
1877,Oct,East Coast North,VZG,84.90,87.30,82.60,3.30,9.00,71.00,2521.00,,848.00,1174.00
1877,Nov,South,MDR,79.40,87.70,74.10,11.20,9.00,78.00,9912.00,,466.00,4160.00
1877,Nov,South Central,SLM,78.40,88.20,71.20,2.25,5.00,79.00,13007.00,,553.00,4306.00
1877,Nov,South Central,CMB,75.80,87.00,69.50,2.50,17.00,73.00,8294.00,,731.00,2555.00
1877,Nov,East Coast South,NGP,79.00,84.30,74.60,15.35,22.00,82.00,6939.00,,194.00,602.00
1877,Nov,East Coast South,TRC,78.30,86.50,73.10,5.54,13.00,78.00,7606.00,,383.00,1856.00
1877,Nov,East Coast South,MDS,78.50,85.60,73.80,21.25,17.00,81.00,3030.00,,73.00,565.00
1877,Nov,East Coast Central,MSL,79.00,86.00,72.90,1.77,3.00,77.00,2639.00,,110.00,1271.00
1877,Nov,Central,BLL,76.20,88.20,66.80,0.52,2.00,72.00,12171.00,,2.00,4685.00
1877,Nov,East Coast North,VZG,80.60,83.50,76.50,0.70,2.00,66.00,2388.00,,1055.00,920.00
1877,Dec,South,MDR,78.10,86.80,72.50,13.50,9.00,77.00,8976.00,,256.00,4287.00
1877,Dec,South Central,SLM,76.50,85.90,69.40,2.20,4.00,81.00,10249.00,,290.00,3655.00
1877,Dec,South Central,CMB,74.60,85.20,68.10,2.15,9.00,73.00,6189.00,,227.00,2256.00
1877,Dec,East Coast South,NGP,78.40,82.90,75.00,16.82,15.00,82.00,7887.00,,545.00,753.00
1877,Dec,East Coast South,TRC,77.00,84.90,71.70,5.30,10.00,78.00,7115.00,,333.00,1806.00
1877,Dec,East Coast South,MDS,78.60,86.30,73.60,5.86,9.00,76.00,2912.00,,34.00,640.00
1877,Dec,East Coast Central,MSL,77.90,85.40,71.20,0.09,2.00,76.00,2910.00,,181.00,1351.00
1877,Dec,Central,BLL,75.40,88.60,65.60,0.80,1.00,68.00,13132.00,,4.00,7357.00
1877,Dec,East Coast North,VZG,79.10,82.10,75.00,0.00,0.00,66.00,2239.00,,807.00,936.00
1878,Jan,South,MDR,NA,NA,NA,2.15,5.00,NA,5736.00,,80.00,3040.00
1878,Jan,South Central,SLM,78.20,90.00,69.00,0.00,0.00,73.00,7413.00,,273.00,2855.00
1878,Jan,South Central,CMB,76.10,88.90,67.70,0.22,1.00,64.00,4178.00,,97.00,1831.00
1878,Jan,East Coast South,NGP,79.20,84.50,75.40,2.75,4.00,75.00,6901.00,,671.00,567.00
1878,Jan,East Coast South,TRC,78.00,88.40,70.50,0.23,2.00,69.00,4769.00,,348.00,1524.00
1878,Jan,East Coast South,MDS,78.60,87.80,72.20,0.11,3.00,70.00,2739.00,,11.00,725.00
1878,Jan,East Coast Central,MSL,77.00,85.70,69.50,0.00,0.00,71.00,3024.00,,522.00,1048.00
1878,Jan,Central,BLL,74.80,89.00,63.80,0.00,0.00,56.00,10133.00,,0.00,5547.00
1878,Jan,East Coast North,VZG,78.40,81.50,74.30,0.00,0.00,65.00,2198.00,,340.00,1204.00
1878,Feb,South,MDR,NA,NA,NA,0.00,0.00,NA,3306.00,,46.00,1799.00
1878,Feb,South Central,SLM,80.80,95.90,67.00,0.00,0.00,53.00,5718.00,,209.00,2544.00
1878,Feb,South Central,CMB,78.30,95.10,65.80,0.00,0.00,48.00,2953.00,,7.00,1379.00
1878,Feb,East Coast South,NGP,80.20,86.50,74.00,0.00,0.00,72.00,4961.00,,257.00,385.00
1878,Feb,East Coast South,TRC,80.40,94.00,69.20,0.00,0.00,60.00,3103.00,,65.00,1125.00
1878,Feb,East Coast South,MDS,78.60,89.00,69.90,0.00,0.00,74.00,1743.00,,8.00,427.00
1878,Feb,East Coast Central,MSL,79.70,90.60,71.20,0.00,0.00,73.00,2121.00,,80.00,694.00
1878,Feb,Central,BLL,81.50,98.40,67.30,0.00,0.00,36.00,6267.00,,0.00,2925.00
1878,Feb,East Coast North,VZG,82.40,85.70,78.00,0.00,0.00,65.00,1449.00,,138.00,989.00
1878,Mar,South,MDR,NA,NA,NA,0.00,0.00,NA,2274.00,,10.00,1241.00
1878,Mar,South Central,SLM,85.00,100.30,72.30,0.10,1.00,55.00,4475.00,,111.00,1997.00
1878,Mar,South Central,CMB,82.60,99.20,70.40,0.00,0.00,48.00,2844.00,,28.00,1287.00
1878,Mar,East Coast South,NGP,83.40,90.30,77.20,0.00,0.00,71.00,4663.00,,71.00,345.00
1878,Mar,East Coast South,TRC,84.80,98.90,73.70,0.00,0.00,55.00,2776.00,,12.00,997.00
1878,Mar,East Coast South,MDS,81.90,91.30,74.00,0.00,0.00,71.00,1563.00,,5.00,408.00
1878,Mar,East Coast Central,MSL,82.80,93.20,75.40,0.00,0.00,71.00,2301.00,,52.00,779.00
1878,Mar,Central,BLL,86.60,103.00,73.10,0.00,0.00,32.00,6134.00,,0.00,2898.00
1878,Mar,East Coast North,VZG,84.60,86.90,81.80,0.80,2.00,66.00,2229.00,,714.00,1018.00
1878,Apr,South,MDR,NA,NA,NA,2.05,2.00,NA,1747.00,,8.00,958.00
1878,Apr,South Central,SLM,87.20,100.60,77.00,3.60,3.00,62.00,3118.00,,10.00,1480.00
1878,Apr,South Central,CMB,83.90,99.40,74.70,5.02,7.00,55.00,1919.00,,0.00,770.00
1878,Apr,East Coast South,NGP,85.70,93.40,79.80,0.86,2.00,66.00,4341.00,,56.00,372.00
1878,Apr,East Coast South,TRC,86.50,99.50,76.70,4.09,6.00,57.00,2090.00,,7.00,752.00
1878,Apr,East Coast South,MDS,84.60,93.20,77.50,0.34,2.00,69.00,1245.00,,2.00,344.00
1878,Apr,East Coast Central,MSL,85.40,95.40,79.00,0.00,0.00,69.00,1936.00,,0.00,595.00
1878,Apr,Central,BLL,88.80,103.90,77.10,1.30,2.00,39.00,5402.00,,286.00,2254.00
1878,Apr,East Coast North,VZG,86.60,88.60,84.00,0.10,1.00,66.00,1988.00,,533.00,990.00
1878,May,South,MDR,NA,NA,NA,6.50,6.00,,1659.00,,3.00,960.00
1878,May,South Central,SLM,85.90,100.00,77.40,4.90,10.00,66.00,3028.00,,10.00,1379.00
1878,May,South Central,CMB,82.90,97.80,74.80,1.75,13.00,57.00,2000.00,,0.00,944.00
1878,May,East Coast South,NGP,87.60,98.20,80.70,0.84,3.00,NA,4063.00,,13.00,414.00
1878,May,East Coast South,TRC,87.30,101.20,78.00,1.48,4.00,58.00,1988.00,,4.00,723.00
1878,May,East Coast South,MDS,87.60,98.20,81.60,1.60,5.00,66.00,1223.00,,1.00,346.00
1878,May,East Coast Central,MSL,88.30,98.40,82.50,2.00,5.00,67.00,2112.00,,2.00,682.00
1878,May,Central,BLL,90.00,104.10,78.50,1.90,5.00,43.00,6688.00,,1643.00,1909.00
1878,May,East Coast North,VZG,88.40,91.10,85.70,2.50,7.00,67.00,1533.00,,455.00,665.00
1878,Jun,South,MDR,NA,NA,NA,1.10,3.00,NA,1759.00,,0.00,1041.00
1878,Jun,South Central,SLM,82.80,94.50,74.90,7.45,4.00,74.00,2735.00,,5.00,1418.00
1878,Jun,South Central,CMB,79.00,91.90,72.90,1.00,7.00,65.00,2224.00,,0.00,997.00
1878,Jun,East Coast South,NGP,87.10,99.20,80.60,0.15,1.00,NA,3867.00,,9.00,399.00
1878,Jun,East Coast South,TRC,86.30,98.80,77.90,2.88,3.00,58.00,1713.00,,2.00,593.00
1878,Jun,East Coast South,MDS,89.20,102.90,82.90,0.12,5.00,55.00,1158.00,,4.00,342.00
1878,Jun,East Coast Central,MSL,91.00,104.10,84.10,6.98,5.00,66.00,2443.00,,270.00,733.00
1878,Jun,Central,BLL,85.30,97.60,76.60,1.05,4.00,57.00,6538.00,,1647.00,1332.00
1878,Jun,East Coast North,VZG,89.70,92.00,87.70,2.80,3.00,69.00,2032.00,,688.00,832.00
1878,Jul,South,MDR,NA,NA,NA,1.52,5.00,NA,1891.00,,0.00,1096.00
1878,Jul,South Central,SLM,82.00,92.20,74.70,2.16,7.00,75.00,3971.00,,47.00,1997.00
1878,Jul,South Central,CMB,78.90,91.10,72.70,1.25,10.00,63.00,2270.00,,0.00,951.00
1878,Jul,East Coast South,NGP,84.80,94.20,79.00,1.10,6.00,NA,4261.00,,218.00,417.00
1878,Jul,East Coast South,TRC,85.00,96.60,76.90,2.42,6.00,63.00,1949.00,,3.00,650.00
1878,Jul,East Coast South,MDS,83.60,92.30,78.60,4.80,12.00,71.00,1078.00,,0.00,248.00
1878,Jul,East Coast Central,MSL,82.20,89.40,77.60,16.19,23.00,83.00,2482.00,,460.00,754.00
1878,Jul,Central,BLL,81.60,91.80,75.50,3.90,11.00,68.00,6623.00,,664.00,1313.00
1878,Jul,East Coast North,VZG,85.50,87.50,83.40,8.50,9.00,74.00,2817.00,,804.00,1302.00
1878,Aug,South,MDR,NA,NA,NA,7.56,11.00,NA,2003.00,,0.00,1289.00
1878,Aug,South Central,SLM,80.60,91.60,74.10,5.10,11.00,78.00,4359.00,,20.00,2084.00
1878,Aug,South Central,CMB,77.10,89.50,71.40,1.42,9.00,71.00,2421.00,,80.00,934.00
1878,Aug,East Coast South,NGP,82.20,93.20,78.20,3.12,11.00,NA,5347.00,,805.00,513.00
1878,Aug,East Coast South,TRC,84.30,96.30,76.20,3.52,8.00,63.00,2029.00,,10.00,658.00
1878,Aug,East Coast South,MDS,82.70,91.60,76.80,5.62,17.00,73.00,1506.00,,3.00,324.00
1878,Aug,East Coast Central,MSL,82.20,88.90,78.10,10.60,17.00,84.00,4506.00,,1389.00,1367.00
1878,Aug,Central,BLL,80.50,90.70,74.40,2.90,10.00,72.00,6637.00,,295.00,1332.00
1878,Aug,East Coast North,VZG,84.20,86.10,82.50,5.50,16.00,78.00,2510.00,,490.00,1242.00
1878,Sep,South,MDR,NA,NA,NA,5.25,7.00,NA,2275.00,,85.00,1424.00
1878,Sep,South Central,SLM,80.50,90.60,73.40,2.90,6.00,79.00,3410.00,,9.00,1662.00
1878,Sep,South Central,CMB,77.70,90.00,72.40,1.84,11.00,67.00,2256.00,,107.00,1015.00
1878,Sep,East Coast South,NGP,82.70,91.00,76.90,10.65,14.00,NA,5157.00,,402.00,636.00
1878,Sep,East Coast South,TRC,83.20,93.90,75.20,4.92,9.00,66.00,2037.00,,26.00,697.00
1878,Sep,East Coast South,MDS,83.30,92.50,77.60,6.07,16.00,70.00,1731.00,,0.00,449.00
1878,Sep,East Coast Central,MSL,NA,NA,NA,9.52,16.00,NA,6326.00,,1874.00,2280.00
1878,Sep,Central,BLL,80.10,90.30,73.70,5.44,12.00,73.00,6250.00,,33.00,1360.00
1878,Sep,East Coast North,VZG,85.90,88.40,84.00,6.70,12.00,74.00,1735.00,,159.00,1114.00
1878,Oct,South,MDR,NA,NA,NA,6.30,8.00,NA,2495.00,,13.00,1723.00
1878,Oct,South Central,SLM,80.60,91.20,73.20,3.70,9.00,77.00,3269.00,,0.00,1659.00
1878,Oct,South Central,CMB,78.90,91.00,72.70,1.93,14.00,67.00,2021.00,,44.00,1008.00
1878,Oct,East Coast South,NGP,81.80,89.90,76.40,9.65,9.00,NA,4451.00,,134.00,616.00
1878,Oct,East Coast South,TRC,82.80,93.20,74.60,4.68,8.00,66.00,2051.00,,3.00,754.00
1878,Oct,East Coast South,MDS,81.80,90.50,76.30,6.26,11.00,73.00,1494.00,,6.00,463.00
1878,Oct,East Coast Central,MSL,80.90,86.80,76.50,22.28,16.00,85.00,4988.00,,505.00,2514.00
1878,Oct,Central,BLL,79.30,89.00,72.50,4.35,10.00,73.00,5260.00,,49.00,1372.00
1878,Oct,East Coast North,VZG,83.80,86.10,81.70,15.40,14.00,74.00,4096.00,,21.00,3387.00
1878,Nov,South,MDR,NA,NA,NA,4.50,8.00,NA,3089.00,,30.00,2408.00
1878,Nov,South Central,SLM,78.60,89.20,71.00,3.15,8.00,73.00,3431.00,,0.00,2089.00
1878,Nov,South Central,CMB,77.50,88.70,70.70,2.39,11.00,66.00,1906.00,,2.00,1110.00
1878,Nov,East Coast South,NGP,80.00,86.70,75.20,6.43,7.00,NA,4109.00,,34.00,630.00
1878,Nov,East Coast South,TRC,80.50,90.10,73.20,1.96,3.00,68.00,2199.00,,2.00,890.00
1878,Nov,East Coast South,MDS,79.40,87.90,73.20,2.10,10.00,72.00,1256.00,,19.00,407.00
1878,Nov,East Coast Central,MSL,79.10,85.60,74.50,1.60,7.00,80.00,4578.00,,346.00,2542.00
1878,Nov,Central,BLL,76.20,88.10,67.70,3.37,4.00,70.00,5161.00,,9.00,1599.00
1878,Nov,East Coast North,VZG,80.50,82.80,78.10,6.80,11.00,71.00,2494.00,,7.00,2133.00
1878,Dec,South,MDR,NA,NA,NA,0.95,3.00,NA,3743.00,,0.00,3071.00
1878,Dec,South Central,SLM,77.20,88.90,68.50,0.55,2.00,74.00,4528.00,,3.00,3276.00
1878,Dec,South Central,CMB,76.60,88.80,68.50,0.87,4.00,60.00,2507.00,,0.00,1696.00
1878,Dec,East Coast South,NGP,78.10,83.70,73.60,4.45,5.00,NA,3902.00,,74.00,531.00
1878,Dec,East Coast South,TRC,78.00,88.20,70.40,0.37,3.00,67.00,2328.00,,2.00,993.00
1878,Dec,East Coast South,MDS,77.10,85.40,71.40,1.63,8.00,73.00,1238.00,,5.00,368.00
1878,Dec,East Coast Central,MSL,75.50,83.40,69.50,0.26,2.00,76.00,5111.00,,731.00,2713.00
1878,Dec,Central,BLL,74.10,87.90,62.90,0.75,1.00,62.00,5044.00,,0.00,1639.00
1878,Dec,East Coast North,VZG,76.60,78.80,74.40,25.80,7.00,66.00,2974.00,,107.00,2077.00
1879,Jan,South,MDR,78.50,89.90,70.00,0.09,1.00,NA,4045.00,,0.00,3374.00
1879,Jan,South Central,SLM,75.90,87.90,64.60,3.20,1.00,67.00,6090.00,,0.00,4910.00
1879,Jan,South Central,CMB,75.30,88.50,65.10,0.00,0.00,50.00,2651.00,,0.00,2078.00
1879,Jan,East Coast South,NGP,77.40,83.10,72.00,0.12,1.00,73.00,3817.00,,125.00,545.00
1879,Jan,East Coast South,TRC,76.50,88.00,66.80,0.60,2.00,60.00,2214.00,,5.00,1038.00
1879,Jan,East Coast South,MDS,75.80,85.70,68.00,1.30,5.00,NA,1229.00,,31.00,360.00
1879,Jan,East Coast Central,MSL,74.00,82.90,65.90,0.02,1.00,75.00,5267.00,,1375.00,2199.00
1879,Jan,Central,BLL,72.40,87.90,59.90,0.00,0.00,55.00,4461.00,,0.00,1644.00
1879,Jan,East Coast North,VZG,75.20,79.10,70.60,0.00,0.00,62.00,2712.00,,214.00,1977.00
1879,Feb,South,MDR,80.80,93.20,71.80,0.00,0.00,NA,3038.00,,11.00,2575.00
1879,Feb,South Central,SLM,78.90,92.00,66.80,0.00,0.00,62.00,3890.00,,0.00,3038.00
1879,Feb,South Central,CMB,77.50,92.20,67.20,1.01,2.00,49.00,2719.00,,0.00,2210.00
1879,Feb,East Coast South,NGP,79.20,85.70,73.50,0.00,0.00,71.00,3342.00,,194.00,381.00
1879,Feb,East Coast South,TRC,79.10,92.20,69.00,0.00,0.00,59.00,1808.00,,13.00,833.00
1879,Feb,East Coast South,MDS,77.60,87.60,68.60,0.00,0.00,NA,1036.00,,0.00,259.00
1879,Feb,East Coast Central,MSL,76.00,85.30,67.60,0.00,0.00,75.00,2777.00,,423.00,1248.00
1879,Feb,Central,BLL,76.80,92.70,64.30,0.39,3.00,47.00,3513.00,,0.00,1176.00
1879,Feb,East Coast North,VZG,78.30,77.30,73.70,0.00,0.00,65.00,2135.00,,152.00,1648.00
1879,Mar,South,MDR,83.00,95.10,72.70,4.31,7.00,NA,2565.00,,16.00,2055.00
1879,Mar,South Central,SLM,83.00,97.00,71.10,1.35,3.00,58.00,2795.00,,0.00,2025.00
1879,Mar,South Central,CMB,81.10,95.80,70.50,2.35,7.00,52.00,2483.00,,0.00,1978.00
1879,Mar,East Coast South,NGP,81.90,89.30,75.60,1.35,6.00,74.00,3198.00,,208.00,334.00
1879,Mar,East Coast South,TRC,81.90,96.30,72.10,2.62,4.00,63.00,1599.00,,5.00,598.00
1879,Mar,East Coast South,MDS,80.90,90.50,72.80,1.50,3.00,NA,972.00,,0.00,244.00
1879,Mar,East Coast Central,MSL,81.30,92.60,73.20,0.00,0.00,75.00,1812.00,,64.00,864.00
1879,Mar,Central,BLL,88.10,100.60,73.00,0.00,0.00,37.00,3708.00,,0.00,1315.00
1879,Mar,East Coast North,VZG,85.00,88.30,81.50,0.10,1.00,65.00,1752.00,,138.00,1216.00
1879,Apr,South,MDR,87.60,101.40,78.30,1.00,2.00,NA,1668.00,,1.00,1243.00
1879,Apr,South Central,SLM,87.70,102.20,76.90,1.00,2.00,57.00,2299.00,,0.00,1529.00
1879,Apr,South Central,CMB,83.70,98.10,74.60,0.44,4.00,58.00,1700.00,,0.00,1247.00
1879,Apr,East Coast South,NGP,85.70,96.10,78.90,0.00,0.00,74.00,2949.00,,71.00,345.00
1879,Apr,East Coast South,TRC,86.20,100.00,77.10,2.50,1.00,60.00,1524.00,,6.00,540.00
1879,Apr,East Coast South,MDS,84.90,94.80,78.30,0.00,0.00,NA,1010.00,,2.00,240.00
1879,Apr,East Coast Central,MSL,84.90,95.10,78.60,0.00,0.00,77.00,1785.00,,117.00,774.00
1879,Apr,Central,BLL,89.30,104.90,76.20,0.59,1.00,36.00,3749.00,,0.00,1457.00
1879,Apr,East Coast North,VZG,87.10,89.80,84.20,0.00,0.00,68.00,1438.00,,11.00,1111.00
1879,May,South,MDR,85.40,99.30,76.90,1.00,4.00,NA,1576.00,,0.00,1111.00
1879,May,South Central,SLM,85.80,98.50,77.00,2.70,4.00,62.00,2072.00,,0.00,1308.00
1879,May,South Central,CMB,81.70,93.80,74.20,3.64,13.00,62.00,1555.00,,0.00,1013.00
1879,May,East Coast South,NGP,85.50,94.70,79.40,1.17,4.00,71.00,3020.00,,110.00,338.00
1879,May,East Coast South,TRC,86.80,99.40,76.70,0.43,2.00,55.00,1461.00,,4.00,487.00
1879,May,East Coast South,MDS,85.60,95.30,79.70,4.43,4.00,NA,965.00,,0.00,248.00
1879,May,East Coast Central,MSL,85.10,94.70,79.90,9.51,8.00,76.00,1594.00,,56.00,736.00
1879,May,Central,BLL,85.90,99.70,75.10,3.03,7.00,52.00,3578.00,,0.00,1101.00
1879,May,East Coast North,VZG,86.60,88.70,84.00,14.50,8.00,71.00,1127.00,,1.00,922.00
1879,Jun,South,MDR,85.60,100.90,76.10,0.58,3.00,NA,1484.00,,0.00,967.00
1879,Jun,South Central,SLM,83.10,96.10,74.70,1.05,3.00,69.00,1891.00,,0.00,1161.00
1879,Jun,South Central,CMB,77.10,90.80,71.50,0.16,5.00,66.00,1276.00,,0.00,821.00
1879,Jun,East Coast South,NGP,85.10,97.80,78.50,1.20,3.00,66.00,3072.00,,123.00,327.00
1879,Jun,East Coast South,TRC,85.80,98.70,77.30,0.22,2.00,50.00,1337.00,,0.00,459.00
1879,Jun,East Coast South,MDS,84.50,95.90,78.70,2.10,16.00,NA,865.00,,0.00,245.00
1879,Jun,East Coast Central,MSL,86.00,96.10,80.00,7.36,15.00,70.00,1716.00,,52.00,772.00
1879,Jun,Central,BLL,82.10,93.10,75.40,1.50,6.00,62.00,3046.00,,0.00,854.00
1879,Jun,East Coast North,VZG,86.90,89.70,84.60,2.10,4.00,69.00,1297.00,,0.00,1053.00
1879,Jul,South,MDR,82.30,95.30,74.50,4.72,10.00,NA,1424.00,,0.00,851.00
1879,Jul,South Central,SLM,80.40,91.50,73.30,11.85,18.00,77.00,2103.00,,0.00,1246.00
1879,Jul,South Central,CMB,76.40,88.30,71.10,3.63,19.00,73.00,1507.00,,0.00,868.00
1879,Jul,East Coast South,NGP,83.10,93.60,77.20,2.65,10.00,78.00,3515.00,,39.00,378.00
1879,Jul,East Coast South,TRC,83.70,96.30,75.40,3.95,5.00,60.00,1661.00,,3.00,534.00
1879,Jul,East Coast South,MDS,83.80,94.50,77.80,4.30,14.00,NA,1012.00,,0.00,267.00
1879,Jul,East Coast Central,MSL,84.80,92.90,79.50,1.00,6.00,73.00,2128.00,,199.00,906.00
1879,Jul,Central,BLL,80.40,91.00,73.60,7.34,11.00,69.00,3496.00,,0.00,896.00
1879,Jul,East Coast North,VZG,85.10,87.20,83.00,3.00,7.00,74.00,2021.00,,16.00,1694.00
1879,Aug,South,MDR,82.90,95.30,74.90,4.22,7.00,NA,1409.00,,0.00,796.00
1879,Aug,South Central,SLM,80.00,89.70,72.70,5.60,9.00,78.00,2172.00,,0.00,1239.00
1879,Aug,South Central,CMB,77.40,90.00,71.90,0.35,7.00,66.00,1650.00,,0.00,909.00
1879,Aug,East Coast South,NGP,82.80,92.90,76.40,7.11,11.00,74.00,3780.00,,15.00,458.00
1879,Aug,East Coast South,TRC,82.80,95.20,74.90,3.06,4.00,61.00,1785.00,,3.00,589.00
1879,Aug,East Coast South,MDS,82.80,91.70,77.00,6.61,18.00,NA,1146.00,,0.00,295.00
1879,Aug,East Coast Central,MSL,81.90,89.50,77.70,11.03,24.00,79.00,2071.00,,101.00,940.00
1879,Aug,Central,BLL,79.00,88.10,73.90,2.98,13.00,70.00,3599.00,,0.00,939.00
1879,Aug,East Coast North,VZG,84.80,87.50,82.60,2.50,8.00,72.00,2643.00,,37.00,2296.00
1879,Sep,South,MDR,82.70,95.10,74.60,4.50,6.00,NA,1427.00,,0.00,855.00
1879,Sep,South Central,SLM,79.40,89.30,71.80,10.45,9.00,75.00,2210.00,,0.00,1334.00
1879,Sep,South Central,CMB,77.40,90.20,71.10,0.78,7.00,65.00,1583.00,,0.00,895.00
1879,Sep,East Coast South,NGP,82.00,91.30,75.40,5.29,11.00,75.00,4218.00,,7.00,680.00
1879,Sep,East Coast South,TRC,82.00,93.40,73.90,2.54,6.00,63.00,1950.00,,1.00,678.00
1879,Sep,East Coast South,MDS,84.50,95.90,77.60,0.54,8.00,NA,1160.00,,0.00,302.00
1879,Sep,East Coast Central,MSL,84.10,NA,NA,2.61,12.00,73.00,2080.00,,0.00,1009.00
1879,Sep,Central,BLL,78.90,90.30,71.60,3.54,8.00,66.00,3380.00,,0.00,973.00
1879,Sep,East Coast North,VZG,85.50,88.20,83.10,4.00,15.00,72.00,2592.00,,1.00,2331.00
1879,Oct,South,MDR,81.00,92.10,73.50,8.25,10.00,71.00,1381.00,,0.00,817.00
1879,Oct,South Central,SLM,79.10,89.60,71.80,5.10,9.00,77.00,2101.00,,0.00,1278.00
1879,Oct,South Central,CMB,77.50,89.70,71.10,4.52,11.00,68.00,1357.00,,0.00,753.00
1879,Oct,East Coast South,NGP,80.40,87.50,75.20,10.91,15.00,80.00,4065.00,,0.00,635.00
1879,Oct,East Coast South,TRC,79.80,90.20,72.50,8.13,13.00,71.00,1763.00,,0.00,603.00
1879,Oct,East Coast South,MDS,79.70,88.40,74.20,18.23,18.00,NA,1157.00,,0.00,288.00
1879,Oct,East Coast Central,MSL,81.80,NA,NA,5.87,10.00,75.00,2948.00,,0.00,1656.00
1879,Oct,Central,BLL,78.50,89.90,69.90,3.03,8.00,62.00,2784.00,,0.00,880.00
1879,Oct,East Coast North,VZG,83.80,86.30,81.40,4.60,7.00,71.00,2288.00,,4.00,1968.00
1879,Nov,South,MDR,80.10,90.60,72.30,3.35,4.00,73.00,1442.00,,0.00,760.00
1879,Nov,South Central,SLM,78.60,89.30,69.70,0.35,2.00,72.00,2098.00,,0.00,1287.00
1879,Nov,South Central,CMB,76.80,88.60,69.60,1.93,9.00,66.00,1409.00,,0.00,794.00
1879,Nov,East Coast South,NGP,78.70,84.40,74.10,7.02,11.00,83.00,3900.00,,2.00,574.00
1879,Nov,East Coast South,TRC,78.70,89.60,70.50,1.58,4.00,69.00,1740.00,,0.00,559.00
1879,Nov,East Coast South,MDS,76.90,83.70,72.50,10.91,14.00,NA,1188.00,,0.00,307.00
1879,Nov,East Coast Central,MSL,77.90,NA,NA,6.27,10.00,78.00,3290.00,,0.00,2039.00
1879,Nov,Central,BLL,74.20,86.70,64.50,0.86,2.00,59.00,2563.00,,0.00,891.00
1879,Nov,East Coast North,VZG,79.00,81.10,76.80,13.40,8.00,66.00,2001.00,,0.00,1714.00
1879,Dec,South,MDR,79.50,90.30,71.00,0.00,0.00,69.00,1609.00,,0.00,914.00
1879,Dec,South Central,SLM,76.60,89.20,65.90,0.00,0.00,66.00,2247.00,,0.00,1329.00
1879,Dec,South Central,CMB,75.80,88.90,67.10,0.30,2.00,58.00,1570.00,,0.00,839.00
