Year,Month,Stations,Tmean,Tmean max,Tmean min,Rtotal,Rdays,Hmean ,Mch,Mfv,
1889,Jun,CUT,86.4,95.7,80.6,18.6,20,72,4231,931,
1889,Jul,CHI,81.1,86.8,77.5,11.23,23,86,17,1626,
1889,Jul,DAC,83.9,89.1,80.2,14.55,21,87,52,1736,
1889,Jul,JES,NA,NA,NA,9.65,26,NA,124,2858,
1889,Jul,CAL,83.5,88.8,78.7,11.99,22,86,46,499,
1889,Jul,SAU,84.6,89.8,81.5,9.02,26,84,130,1599,
1889,Jul,BUR,84.3,91.3,80.2,9.68,22,81,1081,1883,
1889,Jul,BRH,83.4,90.3,79,7.35,20,87,290,1915,
1889,Jul,PUR,NA,NA,NA,19.57,23,NA,34,2438,
1889,Jul,CUT,83.7,90.5,79.9,12.73,20,79,3366,1365,
1889,Aug,CHI,79.9,85.3,76.7,25.1,27,87,23,1480,
1889,Aug,DAC,83.4,88.2,79.5,11.95,22,84,15,1395,
1889,Aug,JES,NA,NA,NA,7.17,27,NA,54,2459,
1889,Aug,CAL,82.5,87.2,78.3,8.03,27,86,52,520,
1889,Aug,SAU,83,87.4,80.3,10.7,22,83,48,1687,
1889,Aug,BUR,83.6,90.4,79.8,5.39,24,78,338,1841,
1889,Aug,BRH,83,90.2,78.8,6.67,13,88,171,1631,
1889,Aug,PUR,NA,NA,NA,9.2,19,NA,24,1970,
1889,Aug,CUT,82.6,88.6,78.9,14.59,22,81,925,1623,
1889,Sep,CHI,80.6,86.7,76.3,13.61,18,87,13,1802,
1889,Sep,DAC,83.1,88.7,78.2,8.5,15,84,9,1976,
1889,Sep,JES,NA,NA,NA,9.69,16,NA,64,3035,
1889,Sep,CAL,82.4,87.6,77.5,4.76,15,86,33,621,
1889,Sep,SAU,83.1,88.4,79.9,4.96,17,83,40,2147,
1889,Sep,BUR,83.4,90.5,78.8,9.53,19,78,55,1976,
1889,Sep,BRH,82.1,88.1,78.2,9.27,18,85,97,2025,
1889,Sep,PUR,NA,NA,NA,18.88,19,NA,18,1922,
1889,Sep,CUT,83.7,91.2,78.6,5.59,10,76,849,1755,
1889,Oct,CHI,80.1,87.8,74.2,3.77,13,83,1,1870,
1889,Oct,DAC,81.3,88.3,75,7.3,9,78,7,2470,
1889,Oct,JES,NA,NA,NA,7.98,10,NA,60,3917,
1889,Oct,CAL,80.1,86.4,74.7,5.76,9,84,20,625,
1889,Oct,SAU,80.5,86.7,76.9,10.91,14,81,36,2016,
1889,Oct,BUR,81.5,89.8,75.1,1.44,5,74,5,2136,
1889,Oct,BRH,80.6,88.1,74.5,1.31,8,76,77,2357,
1889,Oct,PUR,NA,NA,NA,1.51,6,NA,144,3453,
1889,Oct,CUT,80.4,88,75.4,8.84,16,76,279,1066,
1889,Nov,CHI,76,84.2,68.9,1.66,8,84,0,1850,
1889,Nov,DAC,75.8,82.8,68.4,3.58,8,79,71,2899,
1889,Nov,JES,NA,NA,NA,7.62,9,NA,782,4928,
1889,Nov,CAL,73,80.2,66.7,3.17,10,82,147,791,
1889,Nov,SAU,73.9,80.3,69.1,6.6,7,79,149,2434,
1889,Nov,BUR,74.2,82.3,67.2,4.93,8,70,38,2233,
1889,Nov,BRH,73.9,81.7,67.2,3.94,7,75,74,2136,
1889,Nov,PUR,NA,NA,NA,0,0,NA,187,3122,
1889,Nov,CUT,74.9,83.7,67.2,11.54,7,69,1202,2683,
1889,Dec,CHI,68.9,79.5,59.5,0.71,2,80,52,2613,
1889,Dec,DAC,68.9,78.6,59,0,0,73,1270,3983,
1889,Dec,JES,NA,NA,NA,0,0,NA,1154,6590,
1889,Dec,CAL,66,76.3,57.1,0.03,2,74,348,1068,
1889,Dec,SAU,67.3,75.8,60.4,0.03,1,72,541,3504,
1889,Dec,BUR,66.9,77.9,57,0,0,65,33,2527,
1889,Dec,BRH,66.6,76.9,57.1,0,0,72,71,2264,
1889,Dec,PUR,NA,NA,NA,0,0,NA,74,4539,
1889,Dec,CUT,69.7,81.7,59.2,0,0,63,747,3797,
1890,Jan,CHI,67.9,78.7,57.9,0.66,1,76,272,2177,
1890,Jan,DAC,67.7,78.7,56.6,2.76,2,73,1058,2413,
1890,Jan,JES,NA,NA,NA,1.55,1,NA,1222,3824,
1890,Jan,CAL,65.9,77,56.5,0.77,0,68,263,647,
1890,Jan,SAU,67.4,76,60.4,0,0,74,647,2108,
1890,Jan,BUR,67,77.4,55.9,0.18,2,63,81,1651,
1890,Jan,BRH,65.4,77.2,55.2,0.12,1,73,157,1406,
1890,Jan,PUR,NA,NA,NA,0.02,1,NA,15,2690,
1890,Jan,CUT,70.3,83.5,58.5,0,0,58,196,2836,
1890,Feb,CHI,70.7,84,58.3,0,0,67,131,1876,
1890,Feb,DAC,70.9,84.1,57.8,0,0,62,538,2047,
1890,Feb,JES,NA,NA,NA,0,0,59,217,3146,
1890,Feb,CAL,70.9,83.5,59.5,0,0,59,194,586,
1890,Feb,SAU,72.4,81.7,65.2,0.11,1,74,337,1974,
1890,Feb,BUR,71,86.8,57.2,0,0,50,23,1805,
1890,Feb,BRH,69.4,84.7,55.4,0,0,55,71,1464,
1890,Feb,PUR,NA,NA,NA,0,0,NA,19,2879,
1890,Feb,CUT,70.2,83.5,58.5,0,0,57,1143,2367,
1890,Mar,CHI,78.4,87.1,70.6,2.96,6,76,94,1357,
1890,Mar,DAC,79.1,90.5,69.4,2.61,8,68,723,1912,
1890,Mar,JES,NA,NA,NA,0.35,2,NA,463,3213,
1890,Mar,CAL,80.6,91.5,71.1,0.33,6,60,153,635,
1890,Mar,SAU,79.9,87.1,76.4,0.82,5,76,481,2426,
1890,Mar,BUR,81.5,94.9,69.6,0.75,3,49,132,1972,
1890,Mar,BRH,80,94.6,67.1,0.2,2,51,89,1842,
1890,Mar,PUR,NA,NA,NA,0.05,1,NA,253,3257,
1890,Mar,CUT,83.1,96.8,73.9,2.4,5,63,998,2060,
1890,Apr,CHI,80.9,88.7,74.1,4.34,10,78,105,1264,
1890,Apr,DAC,81.6,92.1,73.1,6.53,7,76,546,2020,
1890,Apr,JES,NA,NA,NA,3.44,8,NA,730,3778,
1890,Apr,CAL,85.1,95.1,76.5,1,3,66,91,740,
1890,Apr,SAU,84.3,91.3,80.6,0.02,1,76,222,2062,
1890,Apr,BUR,87.2,100.8,76.9,1.24,4,55,108,2074,
1890,Apr,BRH,85.4,98.9,74.7,0.41,1,59,237,1828,
1890,Apr,PUR,NA,NA,NA,0.3,2,NA,1384,3142,
1890,Apr,CUT,87.7,101.9,78.8,0,0,60,252,1537,
1890,May,CHI,82.3,90,76.3,2.49,9,78,258,1326,
1890,May,DAC,81.7,90.6,74.5,13.17,13,82,258,1663,
1890,May,JES,NA,NA,NA,3.44,10,NA,135,2798,
1890,May,CAL,85.8,95.3,77.1,5.34,15,70,56,440,
1890,May,SAU,85.5,93,80.1,5.66,10,77,82,1480,
1890,May,BUR,87.7,99.9,78.8,2.96,9,61,18,1573,
1890,May,BRH,85.2,97,76.4,1.76,5,68,133,1351,
1890,May,PUR,NA,NA,NA,3.44,9,NA,911,2584,
1890,May,CUT,89.6,103.2,80.8,3.83,5,61,146,1364,
1890,Jun,CHI,81.2,87,77.2,16.48,15,83,148,1439,
1890,Jun,DAC,82,88.8,76.8,11.08,21,87,62,1886,
1890,Jun,JES,NA,NA,NA,19.92,23,NA,13,2563,
1890,Jun,CAL,83.5,89.7,78,13.4,21,83,30,397,
1890,Jun,SAU,84.8,90.2,81.7,9.8,10,82,53,1627,
1890,Jun,BUR,83.6,92.3,78.4,21.02,21,78,1,1293,
1890,Jun,BRH,83.3,92.6,77.9,10.79,15,82,12,1239,
1890,Jun,PUR,NA,NA,NA,15.07,20,,101,2396,
1890,Jun,CUT,84.5,93.3,79.4,12.24,16,74,469,1217,
1890,Jul,CHI,NA,86.6,NA,51.28,24,NA,38,1783,
1890,Jul,DAC,81.2,86.5,76.9,15.72,28,89,19,1921,
1890,Jul,JES,NA,NA,NA,9.1,25,NA,1,3119,
1890,Jul,CAL,82.2,87,77.7,10.29,24,86,28,478,
1890,Jul,SAU,82.4,86.6,80.2,8.07,17,86,100,1794,
1890,Jul,BUR,82.9,89.4,79.1,19.52,23,82,3,1427,
1890,Jul,BRH,81.4,88.4,77.4,20.5,26,89,17,1201,
1890,Jul,PUR,NA,NA,NA,19.59,27,NA,18,2140,
1890,Jul,CUT,81.9,88.4,77.9,21.15,20,78,593,1457,
1890,Aug,CHI,78.3,86.8,73.1,22.39,23,88,1,1789,
1890,Aug,DAC,81.6,86.8,77.7,11.3,24,88,16,1675,
1890,Aug,JES,NA,NA,NA,12.59,24,NA,0,3418,
1890,Aug,CAL,81.7,86.9,77,9.04,23,79,12,493,
1890,Aug,SAU,82.5,87.4,79.5,9.88,19,85,47,2169,
1890,Aug,BUR,83,89.4,79.1,7.16,18,82,6,1412,
1890,Aug,BRH,81.8,87.3,78.2,11.29,19,87,9,1172,
1890,Aug,PUR,NA,NA,NA,19.12,25,NA,72,1924,
1890,Aug,CUT,82.6,89.1,78.1,14.03,19,79,174,1439,
1890,Sep,CHI,81.1,87.2,77.2,11.01,17,83,0,2260,
1890,Sep,DAC,83.7,89.3,79.4,1.98,8,82,32,2337,
1890,Sep,JES,NA,NA,NA,6.09,13,NA,19,5100,
1890,Sep,CAL,81.7,87.5,76.8,12.53,18,85,9,636,
1890,Sep,SAU,83,88.6,79.9,12.52,14,85,10,2588,
1890,Sep,BUR,82.9,90,78.4,11,16,81,0,1612,
1890,Sep,BRH,82.1,88.2,78.1,8.52,15,83,3,2512,
1890,Sep,PUR,NA,NA,NA,20.9,11,NA,33,2826,
1890,Sep,CUT,82.5,89.8,78,21.02,17,79,49,1358,
1890,Oct,CHI,79.7,86.5,74.5,4.38,10,83,0,1757,
1890,Oct,DAC,79.9,86.5,74.3,6.06,12,78,104,2316,
1890,Oct,JES,NA,NA,NA,9.76,13,NA,3,5295,
1890,Oct,CAL,78.6,84.6,73.2,8.54,11,81,14,590,
1890,Oct,SAU,79.4,85.1,75.8,21.76,12,83,63,2302,
1890,Oct,BUR,80.1,87,74.8,3.5,8,76,16,1721,
1890,Oct,BRH,78.6,85.1,73.2,7.61,9,81,0,2283,
1890,Oct,PUR,NA,NA,NA,6.68,6,NA,64,2456,
1890,Oct,CUT,80.9,88.8,75.2,8.54,5,74,20,1415,
1890,Nov,CHI,NA,82.5,NA,1.37,3,NA,2,2078,
1890,Nov,DAC,73.3,82.6,63.8,0,0,69,703,3651,
1890,Nov,JES,NA,NA,NA,0,0,NA,15,6670,
1890,Nov,CAL,71,80.1,62.7,0.01,1,72,63,809,
1890,Nov,SAU,72.3,80.3,66,1.44,3,74,105,2627,
1890,Nov,BUR,72.3,82.1,63.8,0.56,0,67,8,2124,
1890,Nov,BRH,71.8,80.5,63.4,0.05,1,74,3,2490,
1890,Nov,PUR,NA,NA,NA,0,0,NA,94,3310,
1890,Nov,CUT,74.2,84.5,65.5,1.94,3,67,57,1665,
1890,Dec,CHI,68.7,77.3,61.2,0.33,1,68,35,3063,
1890,Dec,DAC,67.3,77.4,56.8,0,0,70,5071,4677,
1890,Dec,JES,NA,NA,NA,0.03,1,NA,1343,8070,
1890,Dec,CAL,66.4,77.4,56.8,0.03,1,67,593,924,
1890,Dec,SAU,68.5,77,61.7,0.07,1,74,1328,3735,
1890,Dec,BUR,67.1,78.6,56.8,0,0,63,28,2603,
1890,Dec,BRH,65.7,76.1,55.9,0,0,71,12,2663,
1890,Dec,PUR,NA,NA,NA,0,0,NA,201,4618,
1890,Dec,CUT,73.5,85.1,63.3,0,0,63,197,2386,
1891,Jan,CHI,60.1,79.2,54.5,0,0,87,70,1965,
1891,Jan,DAC,59.2,78.8,56,0,0,87,2641,2924,
1891,Jan,JES,59.3,77,53.9,0,0,89,1119,5049,
1891,Jan,CAL,59.7,77.1,54.5,0,0,86,445,687,
1891,Jan,SAU,62.5,76.7,58.4,0,0,90,1216,2988,
1891,Jan,BUR,60,78.1,55.3,0.75,1,72,39,1733,
1891,Jan,BRH,57.9,76.1,54.5,0.71,2,91,41,1663,
1891,Jan,PUR,51.6,73.6,48.5,0.56,1,94,88,3383,
1891,Jan,CUT,63.4,84.8,59.3,0.05,1,75,132,1998,
1891,Feb,CHI,62.9,81.8,56.6,0.11,1,79,29,1998,
1891,Feb,DAC,61.9,80.1,57.2,3.72,3,79,939,2258,
1891,Feb,JES,62.5,79.7,57,5.58,3,84,996,4025,
1891,Feb,CAL,64.5,80.3,58.6,0.91,1,78,550,765,
1891,Feb,SAU,66.7,78.8,63,2.54,3,84,1293,2650,
1891,Feb,BUR,63.2,81.3,57.5,1.04,2,72,553,2184,
1891,Feb,BRH,60.6,79.1,56.1,1.43,2,81,261,1704,
1891,Feb,PUR,54.5,75.4,49.4,2.46,3,85,755,3680,
1891,Feb,CUT,69.2,88.2,64.7,0.4,1,70,264,2203,
1891,Mar,CHI,73.1,86.9,68.3,1.73,2,81,69,2236,
1891,Mar,DAC,72.2,84.9,66.9,2.68,5,82,905,2515,
1891,Mar,JES,72.2,84.5,67.7,3.42,7,86,755,4269,
1891,Mar,CAL,73.3,84.8,67.9,3.94,8,83,431,938,
1891,Mar,SAU,76.2,83.7,72.3,2.89,6,87,1456,3228,
1891,Mar,BUR,71.4,85.3,66.8,6.91,10,74,1288,2965,
1891,Mar,BRH,69.4,83.5,64.7,3.96,8,83,531,2273,
1891,Mar,PUR,65.6,82.3,58.6,2.12,3,78,2187,4255,
1891,Mar,CUT,76.5,91.1,72.4,3.37,7,78,358,2147,
1891,Apr,CHI,79.8,90,73,7.73,8,76,87,1711,
1891,Apr,DAC,79.6,94.2,73.5,5.45,8,82,1219,2032,
1891,Apr,JES,81.3,97.3,74.4,3.85,3,85,583,3455,
1891,Apr,CAL,82.3,96.7,76.3,0.54,1,80,104,595,
1891,Apr,SAU,83.9,90.4,80.7,0,0,82,361,2171,
1891,Apr,BUR,82,100.6,74.4,0,0,62,599,2147,
1891,Apr,BRH,79,99.8,72.8,0.22,1,74,845,1915,
1891,Apr,PUR,77.9,97.2,69.3,0.08,1,57,10730,4019,
1891,Apr,CUT,83.2,103.2,76.8,0,0,71,130,1980,
1891,May,CHI,80.9,87.9,73.4,11.25,17,82,100,1567,
1891,May,DAC,80.2,89.9,74.2,17.06,20,85,368,1713,
1891,May,JES,82.3,92.4,75.7,13.27,13,86,193,2839,
1891,May,CAL,83.8,93.7,77.6,4.18,8,80,76,463,
1891,May,SAU,85.7,92.1,81.7,1.51,3,80,150,1573,
1891,May,BUR,82.2,96.8,77.6,13.98,13,78,158,1374,
1891,May,BRH,79.5,94.9,75.8,12.2,9,88,193,1932,
1891,May,PUR,78.6,91.7,72.1,9.83,8,81,6668,3331,
1891,May,CUT,85.9,100.6,79.5,5.43,7,72,75,1421,
1891,Jun,CHI,82.5,88,77.7,8.36,10,84,36,2254,
1891,Jun,DAC,83.4,90.1,79.4,15.45,13,89,78,2068,
1891,Jun,JES,84.7,92.1,80.2,6.77,10,89,18,2736,
1891,Jun,CAL,84.8,93.6,80.2,5.93,9,84,50,470,
1891,Jun,SAU,86.6,92.5,83.3,10.06,8,82,60,1771,
1891,Jun,BUR,84.1,95.8,80.7,2.85,7,81,25,1667,
1891,Jun,BRH,82.4,94.1,79.3,4.2,10,91,57,1630,
1891,Jun,PUR,81.4,91.2,76.2,5.94,10,88,727,3312,
1891,Jun,CUT,87.3,101.4,81.7,2.73,7,74,96,1490,
1891,Jul,CHI,80.7,85.6,76.9,31.72,15,89,62,1659,
1891,Jul,DAC,81.7,87.3,78.7,12.15,18,90,29,1444,
1891,Jul,JES,82,88.1,78.6,11.71,24,91,4,2121,
1891,Jul,CAL,81.6,87.7,78.9,8.28,14,88,41,440,
1891,Jul,SAU,82.5,87.4,80.4,19.89,18,87,46,1518,
1891,Jul,BUR,81.7,89.8,79.2,14,18,84,12,1222,
1891,Jul,BRH,81.2,89,78.7,9.77,14,92,13,1169,
1891,Jul,PUR,82.1,88.9,77.5,8.97,20,88,158,2185,
1891,Jul,CUT,82.3,89.5,78.6,8.64,12,78,69,1288,
1891,Aug,CHI,80.7,86.5,76.2,9.82,13,87,11,1625,
1891,Aug,DAC,81.5,88.1,79.1,10.36,18,90,12,2023,
1891,Aug,JES,82.3,88.4,78.8,9.02,15,91,2,3673,
1891,Aug,CAL,81.5,87.1,78.4,13.28,21,90,37,581,
1891,Aug,SAU,81.5,86.9,79.2,21.07,19,91,101,2634,
1891,Aug,BUR,81.7,89.2,79.4,15.54,18,86,34,1665,
1891,Aug,BRH,81.2,89.1,78.7,5.3,11,94,94,2197,
1891,Aug,PUR,82.6,90.5,77.8,3.78,8,88,9,2616,
1891,Aug,CUT,81.5,87.1,77.6,20.98,22,81,174,1625,
1891,Sep,CHI,81.9,87.6,75.9,4.27,9,85,7,1610,
1891,Sep,DAC,81.8,89.5,78.3,5.97,7,88,30,2205,
1891,Sep,JES,82.4,88.7,78.4,6.09,14,89,4,5500,
1891,Sep,CAL,81.3,86.9,77.9,9.25,19,90,56,673,
1891,Sep,SAU,81.7,87.3,78.7,14.33,19,90,129,2534,
1891,Sep,BUR,81.7,89.5,78.6,1.82,6,84,19,2013,
1891,Sep,BRH,81,89.7,78.2,6.65,11,91,94,3474,
1891,Sep,PUR,82.7,91.1,76.9,6.2,3,87,13,3884,
1891,Sep,CUT,81.8,88,82.6,30.16,18,82,189,1444,
1891,Oct,CHI,77.8,87.3,71,1.77,4,86,6,1603,
1891,Oct,DAC,79.1,88.6,72.3,0.08,1,80,44,2666,
1891,Oct,JES,79.4,89.2,73.2,0.1,1,83,242,6660,
1891,Oct,CAL,79.3,87.3,73.2,0.1,1,78,277,807,
1891,Oct,SAU,80.5,87.9,75.4,0.21,1,82,292,2526,
1891,Oct,BUR,78.8,90,73,0.48,2,71,58,2255,
1891,Oct,BRH,77.4,88.3,73.3,0.56,1,83,148,3701,
1891,Oct,PUR,74.2,88.1,66,0.68,2,83,34,4477,
1891,Oct,CUT,79.4,90.3,73.4,1.97,1,74,174,1556,
1891,Nov,CHI,73.4,85,67,1.07,4,89,3,2003,
1891,Nov,DAC,71.6,84.8,65.6,1.79,3,85,270,4825,
1891,Nov,JES,71.1,83.8,65,1.37,4,85,701,12056,
1891,Nov,CAL,71.2,83,65.2,0.51,1,79,255,1001,
1891,Nov,SAU,72.7,82.3,67,4.29,1,87,361,4076,
1891,Nov,BUR,71.4,84.8,64.2,0.25,1,68,160,3155,
1891,Nov,BRH,68.6,82.8,65.2,1.06,2,88,946,5489,
1891,Nov,PUR,63.9,84.3,55.9,0,0,86,75,7360,
1891,Nov,CUT,71.6,85,65.6,4.69,2,73,834,2155,
1891,Dec,CHI,65.8,82.1,59.2,0.34,2,87,46,2144,
1891,Dec,DAC,62.2,80.4,57.3,0,0,85,1149,5932,
1891,Dec,JES,61.6,79,56.1,0,0,84,1803,13657,
1891,Dec,CAL,62.1,78.2,56.6,0,0,75,552,1059,
1891,Dec,SAU,64,77.7,59,0,0,86,1617,4516,
1891,Dec,BUR,61.8,79.9,56.1,0,0,63,447,3755,
1891,Dec,BRH,59.2,78.1,57.3,0,0,87,1129,5158,
1891,Dec,PUR,63.3,78.7,47.8,0,0,89,120,7582,
1891,Dec,CUT,64.4,82,59,0,0,70,852,2884,
1892,Jan,CHI,60.7,81,55.1,0,0,85,76,2245,
1892,Jan,DAC,60.1,79.9,56.1,0,0,86,633,4900,
1892,Jan,JES,57.6,79.3,52.7,0,0,89,1576,9268,
1892,Jan,CAL,59.8,79.7,54.7,0,0,85,394,831,
1892,Jan,SAU,63.9,77.3,59.2,0,0,89,1343,3562,
1892,Jan,BUR,60.9,81.3,55,0,0,63,195,3040,
1892,Jan,BRH,57,79.4,54.2,0,0,88,879,3088,
1892,Jan,PUR,50.2,78,45.3,0,0,89,5,5426,
1892,Jan,CUT,64,85,60.1,0,0,78,547,2645,
1892,Feb,CHI,67.2,84.6,61.9,0.26,1,82,296,2282,
1892,Feb,DAC,65.6,83.3,60.9,1.45,2,87,501,4260,
1892,Feb,JES,65.3,84.5,59.2,0.03,1,85,1161,8398,
1892,Feb,CAL,67.5,84.7,61.6,0.04,1,77,342,831,
1892,Feb,SAU,72.6,82.5,68.2,0,0,80,915,3891,
1892,Feb,BUR,67,85.8,60.8,0.15,1,59,364,3320,
1892,Feb,BRH,63.1,83.4,58.3,0.78,2,78,674,3110,
1892,Feb,PUR,57.8,82.9,50.8,0.08,1,75,51,7683,
1892,Feb,CUT,70,91.3,64.9,0,0,74,1404,3243,
1892,Mar,CHI,72.8,88.9,66.3,0.05,1,78,978,2820,
1892,Mar,DAC,73.2,92.7,67.1,1.29,1,79,855,4422,
1892,Mar,JES,74.7,94.7,66,0,0,74,2984,9841,
1892,Mar,CAL,75.4,93.7,68.3,0,0,72,553,1033,
1892,Mar,SAU,78.6,86.9,75.3,0,0,79,2191,3759,
1892,Mar,BUR,76,97.1,67.6,0,0,52,1655,4795,
1892,Mar,BRH,72.8,95.8,66.4,0,0,65,905,4122,
1892,Mar,PUR,69,93.6,59.3,0.17,1,58,6,8955,
1892,Mar,CUT,76.3,99.7,70.7,0.22,1,72,2902,3413,
1892,Apr,CHI,81.7,89.6,74.3,11.66,8,81,1926,2103,
1892,Apr,DAC,80.5,92.9,75.5,3.61,5,84,1271,2810,
1892,Apr,JES,82.4,95.9,75.9,1.83,4,82,3142,6024,
1892,Apr,CAL,83.5,94.1,77.5,1.65,3,78,493,772,
1892,Apr,SAU,84.3,90.6,81.5,0.03,1,81,1368,2527,
1892,Apr,BUR,83.5,101.3,79.1,1.92,2,70,1208,3336,
1892,Apr,BRH,80.7,98.7,77.4,2.25,3,82,928,3272,
1892,Apr,PUR,80.1,95.2,74.3,2.62,6,76,1,5123,
1892,Apr,CUT,85.8,102.2,80.5,0.02,1,71,2224,2456,
1892,May,CHI,82.2,89.1,76.3,11.67,9,83,1339,2614,
1892,May,DAC,82.2,91.5,76.4,8.76,10,86,666,3019,
1892,May,JES,84.5,96.2,77.2,8.12,10,85,817,4175,
1892,May,CAL,85.6,95.3,79,4.29,8,79,479,632,
1892,May,SAU,86.8,92.9,82.6,1.69,5,80,1156,2294,
1892,May,BUR,85.6,102,79.6,3.92,7,71,907,2619,
1892,May,BRH,81.7,103.7,78.5,5.85,13,88,627,2442,
1892,May,PUR,80,93.1,73.1,5.24,8,80,10,4191,
1892,May,CUT,88,104.7,82,1.57,3,71,3550,2173,
1892,Jun,CHI,81.5,86.7,76.2,9.33,13,85,654,2036,
1892,Jun,DAC,82.4,89.2,78.7,7.9,12,87,101,2309,
1892,Jun,JES,83.5,90.4,78.8,10.54,14,89,55,2538,
1892,Jun,CAL,82.9,90.4,78.3,8.59,10,85,210,508,
1892,Jun,SAU,85,89.7,81.6,7.44,9,87,610,1631,
1892,Jun,BUR,82.6,93.1,79.2,10.73,16,80,303,1934,
1892,Jun,BRH,81.8,92.7,78.7,10.38,13,90,67,1423,
1892,Jun,PUR,81.6,90.7,76.4,8.36,10,88,0,2586,
1892,Jun,CUT,84.3,94.5,79,11.12,11,75,3679,1521,
1892,Jul,CHI,80.4,85.4,76.8,12.29,17,89,644,2230,
1892,Jul,DAC,81.6,88,78.9,6.51,17,90,62,2159,
1892,Jul,JES,82.2,88.7,78.8,8.45,14,91,9,2203,
1892,Jul,CAL,81.6,87.6,78.1,10.55,20,88,67,495,
1892,Jul,SAU,83.4,88.2,80.8,6.71,11,87,280,1974,
1892,Jul,BUR,82.1,90,79.4,7.94,13,83,147,1902,
1892,Jul,BRH,80.9,89,79.1,9.39,14,94,37,1594,
1892,Jul,PUR,80.8,88.9,77,22.44,20,92,5,2354,
1892,Jul,CUT,82.8,89.2,78.4,12.6,19,79,2022,1451,
1892,Aug,CHI,79.7,84.9,75.8,7.06,14,88,439,2657,
1892,Aug,DAC,81.6,87.9,79,4.8,8,89,23,2748,
1892,Aug,JES,82.2,88.9,78,4.61,11,89,7,3238,
1892,Aug,CAL,81.1,86.8,77.4,8.86,15,88,67,684,
1892,Aug,SAU,82.3,87.3,79.6,10.31,14,87,69,2786,
1892,Aug,BUR,81.5,89.7,78.8,3.48,4,84,118,2255,
1892,Aug,BRH,80.2,88.5,78.5,15.78,16,95,125,2149,
1892,Aug,PUR,79.8,87.5,76.2,23.1,22,93,12,2911,
1892,Aug,CUT,82.8,88.4,79.7,5.52,12,83,1894,2479,
1892,Sep,CHI,80.6,87.1,76.4,19.34,17,89,160,1920,
1892,Sep,DAC,82.1,89.1,78.9,5.23,12,88,20,2152,
1892,Sep,JES,82.7,89.2,78.4,5.67,13,89,0,2861,
1892,Sep,CAL,81.9,87,78,7.6,17,87,28,691,
1892,Sep,SAU,82.3,87.6,78.9,13.89,17,89,36,2223,
1892,Sep,BUR,81.5,90.7,78.6,6.81,13,84,41,1714,
1892,Sep,BRH,81.2,89.5,79,8.24,11,91,118,2023,
1892,Sep,PUR,82,89.8,77.9,5.14,10,90,19,3085,
1892,Sep,CUT,82.1,89.8,78,8.5,13,80,468,1795,
1892,Oct,CHI,77.5,85.5,73.2,12.34,10,90,49,1955,
1892,Oct,DAC,79.8,88,74.7,5.2,7,83,28,3101,
1892,Oct,JES,79.4,87.8,74.5,6.63,7,88,83,3504,
1892,Oct,CAL,79.8,87.5,74.4,3.35,6,83,100,796,
1892,Oct,SAU,80.1,86.6,76.6,7.28,7,88,18,2255,
1892,Oct,BUR,79.3,89.1,75.7,3.92,5,77,20,1869,
1892,Oct,BRH,78,87.6,75,1.49,4,88,63,2517,
1892,Oct,PUR,73.8,87.3,69.9,0.03,1,92,10,3443,
1892,Oct,CUT,79.9,89.2,75,12.28,12,76,315,2106,
1892,Nov,CHI,70.2,81.2,64.2,4.81,4,89,26,2013,
1892,Nov,DAC,69.3,81.5,63.4,8.19,3,82,461,5187,
1892,Nov,JES,68.5,80.1,62.8,7.71,3,86,1046,6703,
1892,Nov,CAL,67.9,78.9,61.2,1.74,2,79,128,1129,
1892,Nov,SAU,69.6,79.5,64.2,7.42,2,87,232,3032,
1892,Nov,BUR,67.4,81.9,62.6,1.93,2,67,433,2620,
1892,Nov,BRH,66.9,81,62.3,0.14,1,82,130,3417,
1892,Nov,PUR,60.2,81.1,56.1,0,0,92,99,4828,
1892,Nov,CUT,68.2,83.6,62.2,0.58,2,69,1419,2720,
1892,Dec,CHI,61.4,77,55.5,0,0,92,194,2096,
1892,Dec,DAC,60.1,77.4,55.6,0,0,83,892,4301,
1892,Dec,JES,58.6,75.7,52.5,0,0,86,401,5802,
1892,Dec,CAL,58.4,75.8,52.4,0,0,82,135,960,
1892,Dec,SAU,61.2,74.1,56.6,0,0,90,521,3233,
1892,Dec,BUR,57.7,77.3,NA,0,0,67,60,2426,
1892,Dec,BRH,56.7,76.1,53.7,0,0,87,64,2668,
1892,Dec,PUR,50.2,74.5,46.8,0,0,91,64,4711,
1892,Dec,CUT,61.5,80.6,56.3,0,0,71,866,2758,
1893,Jan,CHI,59.1,75.9,53.5,0.06,1,92,97,2599,
1893,Jan,DAC,57.4,75.4,53.7,0.46,2,86,751,4281,
1893,Jan,JES,57.5,74.4,52,0.5,2,88,175,4198,
1893,Jan,CAL,58.6,74.8,54.1,0.7,2,85,87,775,
1893,Jan,SAU,61.3,74.6,58,0.88,2,90,249,2610,
1893,Jan,BUR,57.5,76.3,53.6,0.81,1,70,103,2249,
1893,Jan,BRH,55.6,74.2,50.3,0.84,2,91,56,2256,
1893,Jan,PUR,49.7,72.1,46.7,1.06,3,90,11,4768,
1893,Jan,CUT,62.4,80.5,58.4,1.89,2,75,256,2572,
1893,Feb,CHI,62.3,79,57,1.07,3,87,25,2127,
1893,Feb,DAC,59.1,74.6,54.9,3.38,6,84,170,2794,
